Index Name,Date,Open_spot,High_spot,Low_spot,Close_spot,Symbol,Expiry,Open_fut,High_fut,Low_fut,Close_fut,LTP_x,Settle Price,No. of contracts,Turnover * in   ₹ Lakhs,Open Int,Change in OI,Underlying Value,DaysToExpiry,TradeDate,STRIKE,LTP_y,IV,VOLUME,OI,CHNG IN OI,OptionType,ATM,EMA_5,EMA_15,Spot_Return,Futures_Return,Futures_Basis,Delta,Gamma,Theta,Vega,Rho,PCR_OI,PCR_VOLUME,Gamma_Exposure,Call_IV,Put_IV,Average_IV,IV_Spread,Call_Delta,Put_Delta,Delta_Neutral_Ratio
NIFTY 50,2025-12-29,26063.35,26106.8,25920.3,25942.1,NIFTY,2026-01-27,26231.0,26272.0,26101.0,26121.3,26119.0,26121.3,95106.0,1617025.91,9451585.0,3950960.0,25942.1,29.0,2025-12-29,,,,,,,,,26027.17251176025,26005.674224340844,-0.0038550074287673655,-0.0043242649867395715,0.006907690587886129,,,,,,,,,,,,,,,
NIFTY 50,2025-12-30,25940.9,25976.75,25878.0,25938.85,NIFTY,2026-01-27,26098.0,26144.4,26040.3,26118.8,26135.0,26118.8,110194.0,1868804.8,13958490.0,4506905.0,25938.85,28.0,2025-12-30,,,,,,,,,25997.731674506835,25997.32119629824,-0.00012528683473419944,-9.571191486646548e-05,0.006937470242512707,,,,,,,,,,,,,,,
NIFTY 50,2025-12-31,25971.05,26187.95,25969.0,26129.6,NIFTY,2026-01-27,26145.0,26325.0,26130.2,26296.3,26304.8,26296.3,72942.0,1243966.91,14026480.0,67990.0,26129.6,27.0,2025-12-31,,,,,,,,,26041.687783004556,26013.85604676096,0.007326926511113775,0.006772883330263791,0.006379737921743951,,,,,,,,,,,,,,,
NIFTY 50,2026-01-01,26173.3,26197.55,26113.4,26146.55,NIFTY,2026-01-27,26332.0,26339.6,26261.0,26290.4,26291.0,26290.4,31319.0,535383.45,14003665.0,-22815.0,26146.55,26.0,2026-01-01,,,,,,,,,26076.641855336373,26030.44279091584,0.0006484793005603324,-0.00022439133943583057,0.005501681866250124,,,,,,,,,,,,,,,
NIFTY 50,2026-01-02,26155.1,26340.0,26118.4,26328.55,NIFTY,2026-01-27,26306.0,26480.0,26306.0,26455.4,26478.3,26455.4,64091.0,1100289.95,13702000.0,-301665.0,26328.55,25.0,2026-01-02,,,,,,,,,26160.611236890916,26067.70619205136,0.006936651088835027,0.006256442720252208,0.004817963769368316,,,,,,,,,,,,,,,
NIFTY 50,2026-01-05,26333.7,26373.2,26210.05,26250.3,NIFTY,2026-01-27,26500.0,26510.0,26308.5,26331.3,26329.0,26331.3,79485.0,1363871.06,13845715.0,143715.0,26250.3,22.0,2026-01-05,,,,,,,,,26190.50749126061,26090.53041804494,-0.0029764841859812588,-0.004701950629116747,0.003085679020811191,,,,,,,,,,,,,,,
NIFTY 50,2026-01-06,26189.7,26273.95,26124.75,26178.7,NIFTY,2026-01-27,26354.0,26399.0,26255.0,26285.1,26281.9,26285.1,66623.0,1139490.88,14064115.0,218400.0,26178.7,21.0,2026-01-06,,,,,,,,,26186.57166084041,26101.55161578932,-0.0027313145210397867,-0.0017561069124097759,0.004064372944416561,,,,,,,,,,,,,,,
NIFTY 50,2026-01-07,26143.1,26187.15,26067.9,26140.75,NIFTY,2026-01-27,26234.9,26298.0,26186.0,26235.3,26237.9,26235.3,54920.0,936498.06,14074125.0,10010.0,26140.75,20.0,2026-01-07,,,,,,,,,26171.29777389361,26106.451413815656,-0.0014507035779470466,-0.0018964065363129014,0.003616958197450313,,,,,,,,,,,,,,,
NIFTY 50,2026-01-08,26106.5,26133.2,25858.45,25876.85,NIFTY,2026-01-27,26190.0,26210.0,25965.0,25985.6,25965.0,25985.6,106366.0,1802312.3,16262220.0,2188095.0,25876.85,19.0,2026-01-08,,,,,,,,,26073.148515929075,26077.751237088698,-0.010146652830525118,-0.00956329374086822,0.00420259807511347,,,,,,,,,,,,,,,
NIFTY 50,2026-01-09,25840.4,25940.6,25623.0,25683.3,NIFTY,2026-01-27,25966.0,26031.6,25725.0,25788.3,25810.8,25788.3,89699.0,1507538.52,16876470.0,614250.0,25683.3,18.0,2026-01-09,,,,,,,,,25943.199010619384,26028.44483245261,-0.0075077713756043106,-0.007621637739671825,0.004088259686255271,,,,,,,,,,,,,,,
NIFTY 50,2026-01-12,25669.05,25813.15,25473.4,25790.25,NIFTY,2026-01-27,25770.0,25899.0,25573.2,25876.0,25880.0,25876.0,121833.0,2038827.8,16816150.0,-58013.0,25790.25,15.0,2026-01-12,,,,,,,,,25892.21600707959,25998.670478396034,0.004155538287351518,0.0033949974832096024,0.0033248999137270867,,,,,,,,,,,,,,,
NIFTY 50,2026-01-13,25897.35,25899.8,25603.3,25732.3,NIFTY,2026-01-27,25911.0,25934.8,25661.1,25790.8,25780.4,25790.8,87482.0,1466541.07,17029220.0,213070.0,25732.3,14.0,2026-01-13,,,,,,,,,25838.910671386395,25965.37416859653,-0.002249501410035875,-0.0032980589944823064,0.002273407351849621,,,,,,,,,,,,,,,
NIFTY 50,2026-01-14,25648.55,25791.75,25603.95,25665.6,NIFTY,2026-01-27,25750.1,25850.0,25670.0,25719.0,25728.0,25719.0,70661.0,1182853.41,17014660.0,-14560.0,25665.6,13.0,2026-01-14,,,,,,,,,25781.14044759093,25927.902397521964,-0.0025954382355152226,-0.0027878208225281947,0.0020806059472602027,,,,,,,,,,,,,,,
